
[DESCRIPTION]
Timestamp [hh:mm:ss.ss]
GPS\Position\Latitude [�] : [1]
GPS\Position\Longitude [�] : [1]
GPS\Speed Info\Speed [km/h] : [1]

[DATA]
09:12:11.779;50.545115;12.787788;14.94
09:12:12.779;50.545099;12.787845;15.77
09:12:13.779;50.545080;12.787904;16.42
09:12:14.779;50.545061;12.787971;18.14
09:12:15.763;50.545039;12.788044;19.40
09:12:16.779;50.545012;12.788118;20.84
09:12:17.763;50.544982;12.788198;22.68
09:12:18.763;50.544950;12.788281;24.30
09:12:19.763;50.544916;12.788370;25.52
09:12:20.763;50.544879;12.788460;27.11
09:12:21.779;50.544843;12.788550;27.50
09:12:22.810;50.544802;12.788643;28.58
09:12:23.810;50.544761;12.788737;29.20
09:12:24.763;50.544720;12.788833;29.16
09:12:25.779;50.544679;12.788933;30.06
09:12:26.795;50.544638;12.789031;30.06
09:12:27.795;50.544595;12.789128;30.13
09:12:28.779;50.544557;12.789227;30.49
09:12:29.810;50.544516;12.789326;29.81
09:12:30.810;50.544474;12.789423;29.99
09:12:31.795;50.544433;12.789518;29.27
09:12:32.795;50.544394;12.789614;28.73
09:12:33.795;50.544353;12.789712;29.84
09:12:34.795;50.544310;12.789808;29.77
09:12:35.779;50.544266;12.789901;29.84
09:12:36.779;50.544215;12.790002;29.45
09:12:37.795;50.544171;12.790095;29.84
09:12:38.810;50.544127;12.790190;30.06
09:12:39.779;50.544082;12.790286;30.78
09:12:40.779;50.544038;12.790384;30.53
09:12:41.779;50.543992;12.790485;31.79
09:12:42.795;50.543945;12.790587;31.21
09:12:43.795;50.543897;12.790693;32.94
09:12:44.810;50.543849;12.790801;33.44
09:12:45.779;50.543799;12.790909;33.41
09:12:46.795;50.543744;12.791021;34.67
09:12:47.779;50.543689;12.791136;35.46
09:12:48.795;50.543635;12.791251;36.36
09:12:49.779;50.543580;12.791370;37.01
09:12:50.779;50.543525;12.791491;37.55
09:12:51.763;50.543470;12.791614;38.05
09:12:52.763;50.543413;12.791739;38.92
09:12:53.842;50.543353;12.791868;40.03
09:12:54.795;50.543294;12.792001;41.18
09:12:55.763;50.543232;12.792136;42.05
09:12:56.795;50.543169;12.792274;42.98
09:12:57.779;50.543104;12.792415;43.78
09:12:58.779;50.543038;12.792559;44.75
09:12:59.763;50.542971;12.792706;45.68
09:13:01.779;50.542833;12.793007;47.34
09:13:02.763;50.542763;12.793160;48.24
09:13:03.795;50.542692;12.793316;48.38
09:13:04.779;50.542619;12.793471;48.96
09:13:05.795;50.542547;12.793629;49.61
09:13:06.779;50.542475;12.793787;49.54
09:13:07.795;50.542402;12.793945;49.57
09:13:08.795;50.542327;12.794102;50.15
09:13:09.763;50.542252;12.794258;49.64
09:13:10.779;50.542175;12.794416;50.22
09:13:11.779;50.542100;12.794578;51.08
09:13:12.763;50.542021;12.794737;51.23
09:13:13.779;50.541945;12.794901;50.83
09:13:14.763;50.541867;12.795071;52.70
09:13:15.779;50.541790;12.795242;53.21
09:13:16.763;50.541715;12.795412;53.71
09:13:17.795;50.541638;12.795583;53.57
09:13:18.779;50.541562;12.795754;53.28
09:13:19.779;50.541486;12.795924;52.96
09:13:20.763;50.541409;12.796093;52.85
09:13:21.763;50.541334;12.796257;52.16
09:13:22.795;50.541263;12.796416;51.01
09:13:23.732;50.541194;12.796571;48.89
09:13:24.748;50.541124;12.796723;48.28
09:13:25.763;50.541056;12.796872;47.63
09:13:26.763;50.540996;12.797020;45.68
09:13:27.763;50.540937;12.797167;43.52
09:13:28.748;50.540872;12.797316;44.82
09:13:29.748;50.540813;12.797465;44.50
09:13:30.748;50.540757;12.797610;43.02
09:13:31.748;50.540700;12.797752;42.59
09:13:32.763;50.540646;12.797897;42.08
09:13:33.763;50.540595;12.798036;41.36
09:13:34.748;50.540540;12.798175;41.04
09:13:35.763;50.540487;12.798311;40.10
09:13:36.763;50.540436;12.798447;40.32
09:13:37.763;50.540386;12.798584;40.21
09:13:38.748;50.540335;12.798720;40.03
09:13:39.748;50.540275;12.798852;40.50
09:13:40.748;50.540223;12.798986;40.14
09:13:41.763;50.540171;12.799124;40.10
09:13:42.763;50.540119;12.799261;40.72
09:13:43.763;50.540063;12.799397;40.64
09:13:44.748;50.540006;12.799529;40.72
09:13:45.748;50.539951;12.799660;40.75
09:13:46.748;50.539891;12.799788;40.18
09:13:47.748;50.539833;12.799915;40.10
09:13:48.748;50.539772;12.800040;40.21
09:13:49.779;50.539708;12.800163;40.21
09:13:50.779;50.539643;12.800281;40.25
09:13:51.779;50.539581;12.800397;39.28
09:13:52.779;50.539514;12.800512;39.71
09:13:53.779;50.539443;12.800623;39.60
09:13:54.779;50.539373;12.800729;39.31
09:13:55.779;50.539306;12.800831;37.01
09:13:56.763;50.539242;12.800934;37.98
09:13:57.779;50.539171;12.801029;37.44
09:13:58.779;50.539105;12.801120;35.28
09:13:59.763;50.539041;12.801208;35.24
09:14:01.763;50.538906;12.801372;33.52
09:14:02.763;50.538846;12.801447;32.00
09:14:03.763;50.538782;12.801523;32.62
09:14:04.779;50.538712;12.801600;33.16
09:14:05.779;50.538646;12.801671;32.36
09:14:06.779;50.538581;12.801740;31.86
09:14:07.763;50.538512;12.801813;31.50
09:14:08.763;50.538449;12.801880;30.96
09:14:09.795;50.538386;12.801949;30.06
09:14:10.779;50.538321;12.802018;31.03
09:14:11.795;50.538256;12.802086;31.39
09:14:12.748;50.538193;12.802154;29.92
09:14:13.795;50.538134;12.802220;30.92
09:14:14.779;50.538072;12.802287;29.66
09:14:15.732;50.538009;12.802353;28.48
09:14:16.763;50.537943;12.802420;30.49
09:14:17.795;50.537882;12.802486;30.71
09:14:18.795;50.537822;12.802550;29.84
09:14:19.732;50.537760;12.802614;29.34
09:14:20.763;50.537698;12.802680;29.56
09:14:21.748;50.537636;12.802745;29.74
09:14:22.763;50.537575;12.802811;29.88
09:14:23.779;50.537510;12.802877;30.02
09:14:24.779;50.537448;12.802943;30.38
09:14:25.748;50.537387;12.803010;30.31
09:14:26.779;50.537325;12.803080;30.67
09:14:27.763;50.537259;12.803153;31.21
09:14:28.779;50.537198;12.803226;32.65
09:14:29.732;50.537132;12.803300;30.78
09:14:30.763;50.537065;12.803375;32.54
09:14:31.842;50.536993;12.803449;32.33
09:14:32.779;50.536918;12.803525;33.59
09:14:33.826;50.536851;12.803600;34.92
09:14:34.795;50.536782;12.803678;30.96
09:14:35.779;50.536720;12.803749;34.88
09:14:36.748;50.536652;12.803826;28.37
09:14:37.748;50.536580;12.803903;35.64
09:14:38.779;50.536503;12.803984;34.78
09:14:39.857;50.536428;12.804062;34.74
09:14:40.779;50.536356;12.804136;32.15
09:14:41.732;50.536282;12.804218;35.50
09:14:42.748;50.536208;12.804300;35.42
09:14:43.732;50.536132;12.804380;35.75
09:14:44.779;50.536064;12.804460;36.04
09:14:45.748;50.535991;12.804542;34.34
09:14:46.779;50.535910;12.804624;35.89
09:14:47.779;50.535840;12.804700;37.19
09:14:48.779;50.535762;12.804779;31.39
09:14:49.732;50.535689;12.804862;37.15
09:14:50.763;50.535614;12.804945;34.42
09:14:51.795;50.535542;12.805030;35.10
09:14:52.779;50.535468;12.805113;33.23
09:14:53.732;50.535401;12.805196;38.74
09:14:54.779;50.535327;12.805285;31.03
09:14:55.779;50.535241;12.805380;39.49
09:14:56.795;50.535161;12.805464;38.30
09:14:57.810;50.535083;12.805547;38.56
09:14:58.732;50.535006;12.805630;34.06
09:14:59.795;50.534929;12.805722;35.78
09:15:01.717;50.534773;12.805920;38.59
09:15:02.763;50.534697;12.806028;38.74
09:15:03.763;50.534622;12.806135;38.84
09:15:04.763;50.534556;12.806246;38.45
09:15:05.748;50.534488;12.806360;36.22
09:15:06.763;50.534425;12.806483;38.56
09:15:07.763;50.534363;12.806612;38.84
09:15:08.779;50.534307;12.806740;38.92
09:15:09.795;50.534250;12.806866;38.95
09:15:10.795;50.534194;12.806997;38.02
09:15:11.779;50.534138;12.807133;39.85
09:15:12.748;50.534087;12.807266;39.74
09:15:13.763;50.534026;12.807402;39.02
09:15:14.763;50.533970;12.807537;41.33
09:15:15.795;50.533916;12.807671;39.24
09:15:16.763;50.533858;12.807803;40.28
09:15:17.779;50.533801;12.807936;39.67
09:15:18.763;50.533746;12.808075;40.43
09:15:19.732;50.533694;12.808215;41.18
09:15:20.732;50.533637;12.808358;40.54
09:15:21.795;50.533578;12.808496;42.01
09:15:22.763;50.533515;12.808635;41.83
09:15:23.779;50.533453;12.808772;41.76
09:15:24.795;50.533394;12.808912;42.01
09:15:25.826;50.533336;12.809053;41.87
09:15:26.779;50.533283;12.809185;39.28
09:15:27.732;50.533232;12.809312;37.87
09:15:28.763;50.533186;12.809436;37.33
09:15:29.763;50.533142;12.809558;35.32
09:15:30.732;50.533097;12.809680;36.25
09:15:31.763;50.533053;12.809797;35.03
09:15:32.795;50.533010;12.809910;34.20
09:15:33.763;50.532973;12.810027;31.93
09:15:34.763;50.532921;12.810140;34.85
09:15:35.810;50.532877;12.810246;33.52
09:15:36.732;50.532833;12.810352;30.67
09:15:37.779;50.532795;12.810457;33.16
09:15:38.795;50.532752;12.810564;29.81
09:15:39.779;50.532714;12.810671;32.04
09:15:40.748;50.532666;12.810776;31.18
09:15:41.795;50.532621;12.810882;33.01
09:15:42.810;50.532583;12.810989;31.07
09:15:43.779;50.532539;12.811088;30.02
09:15:44.779;50.532493;12.811192;28.98
09:15:45.795;50.532449;12.811299;32.87
09:15:46.779;50.532405;12.811398;30.46
09:15:47.748;50.532372;12.811496;29.38
09:15:48.748;50.532333;12.811595;27.22
09:15:49.732;50.532299;12.811690;28.26
09:15:50.748;50.532260;12.811781;26.42
09:15:51.779;50.532221;12.811865;25.52
09:15:52.732;50.532180;12.811950;25.49
09:15:53.795;50.532144;12.812035;24.73
09:15:54.810;50.532112;12.812115;24.41
09:15:55.779;50.532083;12.812194;22.64
09:15:56.795;50.532057;12.812269;22.21
09:15:57.748;50.532024;12.812345;21.02
09:15:58.795;50.531991;12.812444;23.18
09:15:59.810;50.531950;12.812537;23.98
09:16:01.732;50.531878;12.812730;23.33
09:16:02.795;50.531845;12.812812;22.46
09:16:03.779;50.531819;12.812896;24.23
09:16:04.748;50.531791;12.812982;21.20
09:16:05.763;50.531758;12.813073;25.96
09:16:06.779;50.531727;12.813167;24.55
09:16:07.779;50.531693;12.813256;24.48
09:16:08.779;50.531663;12.813348;25.52
09:16:09.779;50.531631;12.813436;26.17
09:16:10.842;50.531599;12.813528;26.03
09:16:11.763;50.531567;12.813618;25.45
09:16:12.748;50.531534;12.813700;24.70
09:16:13.810;50.531505;12.813782;24.66
09:16:14.748;50.531474;12.813863;23.98
09:16:15.842;50.531438;12.813945;23.76
09:16:16.779;50.531409;12.814025;24.05
09:16:17.748;50.531379;12.814103;23.80
09:16:18.795;50.531348;12.814180;22.97
09:16:19.763;50.531317;12.814259;23.26
09:16:20.779;50.531292;12.814337;22.79
09:16:21.779;50.531266;12.814414;21.67
09:16:22.763;50.531240;12.814486;21.35
09:16:23.763;50.531211;12.814558;21.06
09:16:24.763;50.531182;12.814630;21.28
09:16:25.732;50.531150;12.814703;21.49
09:16:26.779;50.531123;12.814775;21.74
09:16:27.795;50.531093;12.814846;21.06
09:16:28.748;50.531063;12.814917;20.84
09:16:29.795;50.531033;12.814989;20.88
09:16:30.779;50.531001;12.815063;21.74
09:16:31.763;50.530975;12.815140;21.92
09:16:32.826;50.530945;12.815213;21.53
09:16:33.779;50.530914;12.815289;21.71
09:16:34.779;50.530884;12.815364;22.18
09:16:35.732;50.530854;12.815440;22.46
09:16:36.795;50.530826;12.815514;22.14
09:16:37.763;50.530796;12.815589;22.25
09:16:38.763;50.530764;12.815663;21.92
09:16:39.763;50.530739;12.815736;22.18
09:16:40.748;50.530715;12.815809;19.37
09:16:41.763;50.530683;12.815886;22.39
09:16:42.763;50.530652;12.815963;22.39
09:16:43.748;50.530624;12.816040;22.43
09:16:44.732;50.530595;12.816115;22.21
09:16:45.732;50.530564;12.816188;21.60
09:16:46.810;50.530533;12.816261;21.96
09:16:47.763;50.530503;12.816334;21.78
09:16:48.795;50.530473;12.816406;21.74
09:16:49.795;50.530443;12.816478;21.67
09:16:50.748;50.530414;12.816550;21.42
09:16:51.810;50.530386;12.816620;21.46
09:16:52.779;50.530358;12.816690;20.70
09:16:53.763;50.530331;12.816759;20.99
09:16:54.826;50.530303;12.816826;20.41
09:16:55.763;50.530278;12.816895;19.91
09:16:56.763;50.530250;12.816962;20.48
09:16:57.748;50.530229;12.817034;19.84
09:16:58.763;50.530203;12.817101;19.84
09:16:59.763;50.530177;12.817168;19.73
09:17:01.795;50.530126;12.817289;18.00
09:17:02.779;50.530104;12.817347;17.57
09:17:03.779;50.530083;12.817401;16.24
09:17:04.810;50.530065;12.817451;15.59
09:17:05.795;50.530045;12.817497;13.93
09:17:06.795;50.530029;12.817539;13.36
09:17:07.795;50.530016;12.817575;11.88
09:17:08.763;50.530005;12.817608;9.40
09:17:09.779;50.529994;12.817639;9.32
09:17:10.810;50.529986;12.817664;7.88
09:17:11.732;50.529978;12.817684;6.52
09:17:12.763;50.529972;12.817700;5.76
09:17:13.795;50.529969;12.817711;4.00
09:17:14.732;50.529968;12.817720;3.02
09:17:15.779;50.529964;12.817723;1.87
09:17:16.779;50.529963;12.817723;0.58
09:17:17.795;50.529962;12.817723;0.11
09:17:18.763;50.529960;12.817723;0.04
09:17:19.795;50.529958;12.817723;0.07
09:17:20.763;50.529955;12.817724;0.07
09:17:21.763;50.529953;12.817726;0.04
09:17:22.857;50.529951;12.817727;0.11
09:17:23.795;50.529949;12.817729;0.04
09:17:24.748;50.529947;12.817731;0.04
09:17:25.810;50.529945;12.817732;0.04
09:17:26.842;50.529944;12.817733;0.07
09:17:27.779;50.529942;12.817734;0.11
09:17:28.779;50.529942;12.817736;0.11
09:17:29.779;50.529939;12.817742;1.08
09:17:30.779;50.529940;12.817755;2.56
09:17:31.810;50.529936;12.817768;3.56
09:17:32.717;50.529930;12.817786;3.42
09:17:33.717;50.529921;12.817814;7.27
09:17:34.795;50.529905;12.817844;9.04
09:17:35.748;50.529891;12.817874;8.96
09:17:36.748;50.529875;12.817908;10.04
09:17:37.748;50.529860;12.817946;11.23
09:17:38.857;50.529847;12.817986;11.59
09:17:39.779;50.529828;12.818024;11.45
09:17:40.779;50.529807;12.818064;12.85
09:17:41.779;50.529790;12.818108;13.28
09:17:42.779;50.529772;12.818153;13.28
09:17:43.826;50.529755;12.818201;14.15
09:17:44.717;50.529746;12.818246;14.36
09:17:45.810;50.529726;12.818287;10.91
09:17:46.810;50.529703;12.818332;13.97
09:17:47.810;50.529686;12.818384;14.51
09:17:48.795;50.529668;12.818431;13.82
09:17:49.763;50.529650;12.818478;13.18
09:17:50.779;50.529635;12.818525;12.89
09:17:51.826;50.529618;12.818572;12.67
09:17:52.763;50.529600;12.818621;13.32
09:17:53.826;50.529580;12.818666;14.18
09:17:54.748;50.529559;12.818712;12.28
09:17:55.732;50.529542;12.818758;13.79
09:17:56.779;50.529519;12.818808;12.85
09:17:57.717;50.529498;12.818862;13.79
09:17:58.779;50.529480;12.818913;13.21
09:17:59.779;50.529460;12.818960;13.32
09:18:01.795;50.529431;12.819047;11.41
09:18:02.779;50.529412;12.819095;13.07
09:18:03.795;50.529395;12.819143;13.25
09:18:04.763;50.529377;12.819188;13.00
09:18:05.795;50.529360;12.819230;11.95
09:18:06.795;50.529343;12.819270;11.23
09:18:07.717;50.529331;12.819309;10.69
09:18:08.810;50.529320;12.819343;9.36
09:18:09.826;50.529311;12.819371;9.65
09:18:10.795;50.529304;12.819399;8.75
09:18:11.717;50.529291;12.819430;8.86
09:18:12.810;50.529283;12.819459;9.00
09:18:13.810;50.529274;12.819489;8.35
09:18:14.810;50.529266;12.819516;8.78
09:18:15.748;50.529257;12.819541;6.48
09:18:16.826;50.529251;12.819570;8.17
09:18:17.779;50.529246;12.819600;8.17
09:18:18.810;50.529244;12.819631;7.45
09:18:19.763;50.529238;12.819660;7.70
09:18:20.763;50.529232;12.819691;8.14
09:18:21.748;50.529227;12.819721;7.74
09:18:22.795;50.529223;12.819752;7.85
09:18:23.763;50.529218;12.819782;7.31
09:18:24.842;50.529213;12.819814;7.74
09:18:25.857;50.529209;12.819846;8.24
09:18:26.763;50.529202;12.819877;8.35
09:18:27.826;50.529198;12.819918;8.64
09:18:28.748;50.529196;12.819954;8.75
09:18:29.732;50.529190;12.819990;9.25
09:18:30.826;50.529185;12.820026;9.22
09:18:31.795;50.529182;12.820064;9.36
09:18:32.857;50.529179;12.820102;9.68
09:18:33.795;50.529176;12.820143;10.04
09:18:34.763;50.529171;12.820184;10.26
09:18:35.748;50.529168;12.820226;10.55
09:18:36.779;50.529166;12.820270;10.80
09:18:37.748;50.529165;12.820314;10.98
09:18:38.826;50.529162;12.820359;11.34
09:18:39.795;50.529160;12.820404;11.63
09:18:40.842;50.529160;12.820451;11.81
09:18:41.763;50.529160;12.820500;12.02
09:18:42.795;50.529160;12.820550;12.38
09:18:43.857;50.529160;12.820600;12.67
09:18:44.795;50.529160;12.820651;12.78
09:18:45.873;50.529160;12.820702;13.03
09:18:46.795;50.529160;12.820755;13.32
09:18:47.763;50.529160;12.820807;13.46
09:18:48.763;50.529161;12.820860;13.50
09:18:49.732;50.529162;12.820914;13.68
09:18:50.779;50.529164;12.820969;13.79
09:18:51.779;50.529163;12.821023;13.97
09:18:52.826;50.529160;12.821077;13.93
09:18:53.763;50.529159;12.821132;14.08
09:18:54.763;50.529154;12.821187;13.97
09:18:55.748;50.529151;12.821241;13.79
09:18:56.795;50.529140;12.821296;14.11
09:18:57.748;50.529140;12.821353;14.51
09:18:58.810;50.529139;12.821414;14.98
09:18:59.748;50.529139;12.821476;15.84
09:19:01.779;50.529134;12.821604;16.24
09:19:02.748;50.529134;12.821670;17.17
09:19:03.779;50.529132;12.821739;16.24
09:19:04.826;50.529133;12.821814;18.76
09:19:05.779;50.529136;12.821891;19.40
09:19:06.826;50.529139;12.821968;19.58
09:19:07.763;50.529144;12.822044;19.33
09:19:08.826;50.529148;12.822120;18.83
09:19:09.810;50.529151;12.822195;18.94
09:19:10.732;50.529149;12.822272;19.30
09:19:11.763;50.529149;12.822349;19.44
09:19:12.732;50.529148;12.822427;19.98
09:19:13.795;50.529150;12.822507;19.37
09:19:14.795;50.529152;12.822591;21.24
09:19:15.795;50.529153;12.822672;20.99
09:19:16.795;50.529155;12.822753;20.52
09:19:17.826;50.529156;12.822832;19.87
09:19:18.795;50.529156;12.822910;19.87
09:19:19.748;50.529157;12.822986;19.62
09:19:20.842;50.529157;12.823062;19.26
09:19:21.763;50.529159;12.823138;19.19
09:19:22.748;50.529157;12.823212;18.94
09:19:23.810;50.529157;12.823286;18.65
09:19:24.779;50.529157;12.823360;18.50
09:19:25.779;50.529158;12.823434;18.61
09:19:26.826;50.529158;12.823511;19.12
09:19:27.748;50.529157;12.823589;19.44
09:19:28.732;50.529161;12.823671;20.20
09:19:29.748;50.529162;12.823754;20.77
09:19:30.748;50.529163;12.823841;21.60
09:19:31.779;50.529164;12.823930;22.32
09:19:32.763;50.529164;12.824021;22.93
09:19:33.763;50.529164;12.824115;23.47
09:19:34.763;50.529166;12.824211;24.41
09:19:35.795;50.529167;12.824307;24.48
09:19:36.810;50.529168;12.824404;24.52
09:19:37.795;50.529170;12.824500;24.66
09:19:38.810;50.529172;12.824596;24.48
09:19:39.795;50.529172;12.824691;24.19
09:19:40.779;50.529172;12.824786;24.19
09:19:41.732;50.529173;12.824881;24.23
09:19:42.763;50.529173;12.824975;24.12
09:19:43.717;50.529173;12.825068;23.90
09:19:44.795;50.529174;12.825161;23.65
09:19:45.748;50.529176;12.825254;23.62
09:19:46.779;50.529178;12.825345;23.33
09:19:47.795;50.529179;12.825435;23.11
09:19:48.763;50.529180;12.825523;22.68
09:19:49.763;50.529181;12.825610;22.36
09:19:50.763;50.529181;12.825696;21.89
09:19:51.810;50.529182;12.825783;21.96
09:19:52.779;50.529184;12.825871;22.25
09:19:53.920;50.529184;12.825958;22.36
09:19:54.763;50.529186;12.826047;22.39
09:19:55.748;50.529185;12.826135;22.61
09:19:56.826;50.529188;12.826225;22.64
09:19:57.748;50.529193;12.826317;22.97
09:19:58.779;50.529197;12.826409;23.26
09:19:59.748;50.529203;12.826501;23.36
09:20:01.732;50.529214;12.826686;24.01
09:20:02.810;50.529219;12.826775;23.47
09:20:03.888;50.529224;12.826863;22.93
09:20:04.779;50.529228;12.826949;22.25
09:20:05.857;50.529234;12.827032;21.46
09:20:06.732;50.529239;12.827113;20.95
09:20:07.795;50.529244;12.827191;20.56
09:20:08.795;50.529251;12.827268;19.76
09:20:09.779;50.529258;12.827343;19.66
09:20:10.842;50.529265;12.827419;19.22
09:20:11.810;50.529273;12.827494;19.58
09:20:12.763;50.529281;12.827570;19.55
09:20:13.779;50.529292;12.827649;19.94
09:20:14.732;50.529298;12.827725;20.23
09:20:15.779;50.529306;12.827804;19.40
09:20:16.826;50.529315;12.827882;20.81
09:20:17.810;50.529324;12.827954;18.97
09:20:18.732;50.529334;12.828025;18.43
09:20:19.795;50.529340;12.828093;18.25
09:20:20.732;50.529349;12.828160;17.24
09:20:21.810;50.529361;12.828226;17.35
09:20:22.842;50.529371;12.828290;17.03
09:20:23.763;50.529385;12.828353;16.52
09:20:24.842;50.529397;12.828414;16.06
09:20:25.748;50.529402;12.828472;15.77
09:20:26.748;50.529407;12.828527;14.11
09:20:27.795;50.529416;12.828582;14.51
09:20:28.748;50.529425;12.828635;14.22
09:20:29.748;50.529434;12.828687;13.90
09:20:30.732;50.529443;12.828734;13.03
09:20:31.826;50.529452;12.828780;12.49
09:20:32.795;50.529460;12.828823;11.81
09:20:33.810;50.529468;12.828865;11.41
09:20:34.763;50.529476;12.828905;10.66
09:20:35.842;50.529485;12.828944;10.51
09:20:36.763;50.529493;12.828981;10.08
09:20:37.810;50.529500;12.829016;9.40
09:20:38.732;50.529507;12.829048;8.78
09:20:39.763;50.529514;12.829079;8.60
09:20:40.763;50.529519;12.829109;8.03
09:20:41.748;50.529525;12.829139;7.88
09:20:42.763;50.529531;12.829169;7.70
09:20:43.763;50.529537;12.829198;7.78
09:20:44.842;50.529544;12.829228;7.81
09:20:45.779;50.529551;12.829258;7.96
09:20:46.779;50.529558;12.829288;7.88
09:20:47.748;50.529565;12.829317;7.99
09:20:48.857;50.529572;12.829346;7.78
09:20:49.732;50.529579;12.829375;8.06
09:20:50.826;50.529586;12.829404;7.88
09:20:51.810;50.529591;12.829434;8.06
09:20:52.717;50.529598;12.829466;8.42
09:20:53.763;50.529604;12.829499;8.96
09:20:54.779;50.529613;12.829535;9.32
09:20:55.732;50.529625;12.829572;9.86
09:20:56.779;50.529634;12.829611;10.37
09:20:57.810;50.529644;12.829652;10.80
09:20:58.779;50.529655;12.829693;11.09
09:20:59.717;50.529668;12.829736;11.59
09:21:01.826;50.529690;12.829825;12.17
09:21:02.779;50.529702;12.829872;12.53
09:21:03.732;50.529714;12.829920;12.92
09:21:04.748;50.529726;12.829969;13.25
09:21:05.810;50.529739;12.830021;13.72
09:21:06.779;50.529753;12.830077;14.83
09:21:07.763;50.529770;12.830138;16.38
09:21:08.732;50.529787;12.830202;17.57
09:21:09.748;50.529803;12.830268;18.00
09:21:10.763;50.529820;12.830334;18.43
09:21:11.795;50.529837;12.830402;18.72
09:21:12.779;50.529855;12.830470;18.94
09:21:13.763;50.529874;12.830540;19.26
09:21:14.795;50.529892;12.830613;19.84
09:21:15.732;50.529912;12.830688;20.45
09:21:16.795;50.529934;12.830768;21.74
09:21:17.732;50.529956;12.830848;22.68
09:21:18.795;50.529977;12.830928;21.78
09:21:19.748;50.529999;12.831012;22.54
09:21:20.763;50.530021;12.831098;23.83
09:21:21.779;50.530045;12.831184;23.83
09:21:22.763;50.530068;12.831271;23.94
09:21:23.826;50.530092;12.831360;24.16
09:21:24.779;50.530118;12.831450;24.80
09:21:25.795;50.530144;12.831545;25.81
09:21:26.779;50.530169;12.831643;26.68
09:21:27.763;50.530196;12.831743;27.40
